Date,High,Low,Volume
2021-06-15,$501.23,$490.40,3104100
2021-06-16,$496.46,$486.28,3533200
2021-06-17,$501.80,$490.15,3198300
2021-06-18,$504.49,$495.24,5197600
2021-06-21,$502.05,$492.28,5277300
2021-06-22,$513.55,$495.80,5809300
2021-06-23,$516.63,$508.20,3944800
2021-06-24,$520.96,$514.40,3361200
2021-06-25,$533.06,$525.00,5299100
2021-06-28,$533.94,$524.56,2820200
2021-06-29,$536.13,$528.57,2314600
2021-06-30,$534.38,$526.82,2773400
2021-07-01,$537.04,$525.72,2805400
2021-07-02,$538.54,$529.39,1975500
2021-07-06,$542.86,$533.00,2775100
2021-07-07,$544.64,$531.66,2722500
2021-07-08,$535.50,$529.09,3269000
2021-07-09,$538.26,$528.58,2777200
2021-07-12,$540.65,$532.92,1780700
2021-07-13,$545.33,$535.76,2751600
2021-07-14,$554.10,$541.01,4659500
2021-07-15,$557.54,$538.20,5713900
2021-07-16,$544.06,$527.05,3442100
2021-07-19,$534.91,$522.24,3885800
2021-07-20,$536.64,$520.30,6930400
2021-07-21,$530.99,$505.61,11906800
2021-07-22,$513.68,$507.00,4328100
2021-07-23,$517.41,$504.66,3820500
2021-07-26,$521.13,$509.01,2254500
2021-07-27,$521.95,$512.05,2759000
2021-07-28,$524.47,$516.98,2390500
2021-07-29,$520.78,$513.79,1736000
2021-07-30,$519.79,$510.96,2537100
2021-08-02,$519.85,$510.51,2096600
2021-08-03,$515.63,$505.37,2579400
2021-08-04,$517.98,$510.37,2039400
2021-08-05,$525.41,$514.02,2556700
2021-08-06,$526.84,$519.39,1919800
2021-08-09,$522.67,$517.99,1367800
2021-08-10,$520.79,$512.97,1960500
2021-08-11,$519.57,$509.77,1673900
2021-08-12,$513.00,$507.20,1685700
2021-08-13,$521.44,$511.51,2177700
2021-08-16,$523.38,$512.30,2032800
2021-08-17,$520.79,$514.20,2309800
2021-08-18,$526.38,$518.65,2582000
2021-08-19,$548.39,$521.87,7497300
2021-08-20,$551.39,$539.10,3776400
2021-08-23,$555.55,$543.74,2602000
2021-08-24,$555.31,$549.27,2109500
2021-08-25,$552.84,$545.45,2065600
2021-08-26,$552.60,$545.90,1595500
2021-08-27,$564.17,$549.25,3252600
2021-08-30,$567.16,$556.45,2434800
2021-08-31,$569.48,$561.61,2431900
2021-09-01,$591.00,$569.00,5626200
2021-09-02,$598.76,$583.68,6179900
2021-09-03,$591.88,$583.14,2681200
2021-09-07,$613.85,$593.99,5821400
2021-09-08,$615.60,$595.71,5424500
2021-09-09,$609.44,$596.55,2954200
2021-09-10,$609.45,$593.67,3950800
2021-09-13,$598.57,$582.78,3062900
2021-09-14,$587.28,$575.56,3457000
2021-09-15,$584.62,$575.37,2755600
2021-09-16,$587.48,$577.72,1832000
2021-09-17,$590.28,$580.85,4145100
2021-09-20,$591.53,$568.08,3732200
2021-09-21,$581.88,$569.37,2250900
2021-09-22,$595.65,$579.69,4021800
2021-09-23,$599.32,$589.13,2526200
2021-09-24,$592.98,$583.64,2126200
2021-09-27,$593.58,$576.93,2504700
2021-09-28,$599.54,$580.16,4431100
2021-09-29,$609.88,$588.01,6221000
2021-09-30,$619.00,$608.05,6612600
2021-10-01,$614.99,$597.51,4090800
2021-10-04,$626.13,$594.68,4995900
2021-10-05,$640.39,$606.89,9534300
2021-10-06,$639.87,$626.36,4580400
2021-10-07,$646.84,$630.45,3556900
2021-10-08,$643.80,$630.86,3272100
2021-10-11,$639.42,$626.78,2862500
2021-10-12,$637.66,$621.99,3227300
2021-10-13,$632.18,$622.10,2420300
2021-10-14,$636.88,$626.79,2671700
2021-10-15,$639.42,$625.16,4116900
2021-10-18,$638.41,$620.59,4669100
2021-10-19,$641.00,$632.30,7633100
2021-10-20,$637.40,$617.15,10622000
2021-10-21,$654.01,$628.65,8437100
2021-10-22,$665.46,$651.81,6186000
2021-10-25,$675.88,$657.07,3833500
2021-10-26,$676.49,$662.77,2904800
2021-10-27,$671.41,$661.85,2276900
2021-10-28,$676.80,$668.03,2859400
2021-10-29,$690.97,$671.24,3825300
2021-11-01,$689.97,$676.54,3110900
2021-11-02,$687.68,$673.82,3888600
2021-11-03,$689.39,$677.27,2334900
2021-11-04,$685.94,$665.50,4865000
2021-11-05,$665.64,$645.01,5283500
2021-11-08,$656.00,$643.79,2887500
2021-11-09,$660.50,$650.52,2415600
2021-11-10,$660.33,$642.11,2405800
2021-11-11,$665.82,$649.71,2868300
2021-11-12,$683.34,$653.82,4198400
2021-11-15,$685.26,$671.49,2872200
2021-11-16,$688.36,$676.90,2077400
2021-11-17,$700.99,$686.09,2732800
2021-11-18,$691.74,$679.74,2012900
2021-11-19,$694.16,$675.00,2613700
2021-11-22,$679.48,$656.47,2764400
2021-11-23,$666.43,$646.05,2320200
2021-11-24,$661.44,$651.10,1867300
2021-11-26,$676.41,$660.67,2872500
2021-11-29,$667.99,$658.29,2529400
2021-11-30,$675.38,$640.01,5608900
2021-12-01,$654.52,$617.07,3882800
2021-12-02,$625.36,$612.88,3331100
2021-12-03,$625.50,$594.00,4829300
2021-12-06,$617.29,$601.00,3075700
2021-12-07,$628.89,$611.40,3125200
2021-12-08,$632.46,$623.20,2220300
2021-12-09,$630.24,$610.44,2376300
2021-12-10,$617.74,$605.88,2748800
2021-12-13,$612.64,$599.52,2517900
2021-12-14,$602.29,$588.13,2984500
2021-12-15,$605.69,$584.51,2866200
2021-12-16,$602.83,$588.00,3143200
2021-12-17,$593.25,$581.74,4386900
2021-12-20,$602.88,$584.26,3358400
2021-12-21,$607.82,$593.86,2319400
2021-12-22,$614.82,$602.63,2335700
2021-12-23,$616.88,$607.57,1621100
2021-12-27,$615.00,$609.25,2061500
2021-12-28,$618.41,$609.69,1882800
2021-12-29,$613.98,$604.68,1287200
2021-12-30,$620.61,$611.24,1625100
2021-12-31,$614.08,$602.05,1995900
2022-01-03,$609.99,$590.56,3067500
2022-01-04,$600.41,$581.60,4393100
2022-01-05,$592.84,$566.88,4148700
2022-01-06,$563.36,$542.01,5711800
2022-01-07,$553.43,$538.22,3382900
2022-01-10,$543.69,$526.32,4486100
2022-01-11,$543.91,$530.07,3077800
2022-01-12,$544.27,$532.02,3787400
2022-01-13,$540.79,$518.26,4475100
2022-01-14,$538.37,$511.88,7861100
2022-01-18,$521.75,$508.68,4839100
2022-01-19,$523.21,$510.51,4353500
2022-01-20,$526.64,$506.93,12659000
2022-01-21,$409.15,$379.99,58904300
2022-01-24,$387.26,$351.46,32346000
2022-01-25,$387.71,$365.13,15145800
2022-01-26,$382.66,$356.62,12684000
2022-01-27,$394.80,$378.10,24324700
2022-01-28,$387.00,$372.08,11966600
2022-01-31,$427.70,$398.20,20047500
2022-02-01,$458.48,$425.54,22568100
2022-02-02,$451.98,$426.48,14346000
2022-02-03,$429.26,$404.28,9905200
2022-02-04,$412.77,$396.64,7789800
2022-02-07,$412.35,$393.55,8232900
2022-02-08,$406.61,$395.83,6818500
2022-02-09,$412.98,$398.79,7738200
2022-02-10,$408.00,$396.36,8452900
2022-02-11,$411.61,$387.65,7558900
2022-02-14,$409.36,$386.89,7202200
2022-02-15,$409.16,$401.01,5392300
2022-02-16,$401.56,$390.38,5277700
2022-02-17,$399.11,$385.70,4669200
2022-02-18,$402.87,$389.05,6801700
2022-02-22,$392.42,$373.02,6697500
2022-02-23,$386.00,$366.66,4614300
2022-02-24,$390.73,$354.72,7068700
2022-02-25,$391.29,$375.58,4841600
2022-02-28,$397.75,$382.13,5035000
2022-03-01,$395.00,$383.71,3290400
2022-03-02,$389.22,$375.21,5356800
2022-03-03,$386.12,$364.65,6076800
2022-03-04,$374.82,$357.17,5325500
2022-03-07,$362.00,$350.20,5708400
2022-03-08,$358.86,$340.67,6428700
2022-03-09,$364.14,$350.51,6520200
2022-03-10,$367.02,$353.30,4807800
2022-03-11,$363.36,$340.00,4819900
2022-03-14,$341.32,$329.82,5907800
2022-03-15,$345.36,$332.36,5460600
2022-03-16,$359.99,$343.06,6982500
2022-03-17,$373.31,$354.88,5818300
2022-03-18,$381.80,$368.47,8324800
2022-03-21,$381.82,$368.94,4866500
2022-03-22,$386.66,$366.76,4242800
2022-03-23,$382.46,$374.49,3729000
2022-03-24,$379.76,$368.90,3888500
2022-03-25,$377.64,$366.43,3574500
2022-03-28,$380.28,$366.73,4323400
2022-03-29,$396.50,$380.33,5880700
2022-03-30,$392.70,$378.63,4023300
2022-03-31,$384.00,$373.61,4134700
2022-04-01,$380.87,$368.50,4644200
2022-04-04,$396.02,$373.13,7001800
2022-04-05,$390.00,$377.31,4234500
2022-04-06,$376.47,$362.73,4354900
2022-04-07,$368.54,$353.69,4948900
2022-04-08,$362.50,$354.87,4025200
2022-04-11,$354.78,$345.20,3777100
2022-04-12,$359.41,$342.25,3824300
2022-04-13,$352.00,$341.16,3231000
2022-04-14,$352.00,$339.86,4343800
2022-04-18,$342.36,$331.62,5105000
2022-04-19,$351.68,$333.22,20906900
2022-04-20,$248.70,$212.51,133387500
2022-04-21,$227.68,$211.52,53501600
2022-04-22,$226.27,$210.05,37515100
2022-04-25,$216.66,$204.51,28152000
2022-04-26,$209.15,$198.28,20318100
2022-04-27,$200.19,$187.77,22298400
2022-04-28,$201.48,$185.60,21363200
2022-04-29,$204.71,$190.00,16391900
2022-05-02,$200.21,$190.01,14591600
2022-05-03,$203.20,$194.77,11839400
2022-05-04,$204.38,$191.01,12218800
2022-05-05,$200.71,$186.00,13971300
2022-05-06,$187.21,$175.81,17185500
2022-05-09,$183.20,$172.30,14031300
2022-05-10,$181.87,$170.57,13883900
2022-05-11,$180.92,$165.55,12665500
2022-05-12,$177.58,$162.71,17662100
2022-05-13,$187.77,$176.01,13136300
2022-05-16,$195.89,$185.70,16145000
2022-05-17,$191.40,$185.17,9876700
2022-05-18,$187.70,$176.27,9665600
2022-05-19,$186.30,$175.71,10448500
2022-05-20,$190.19,$179.77,10429400
2022-05-23,$187.66,$177.89,9602000
2022-05-24,$184.00,$177.17,7706400
2022-05-25,$188.87,$180.17,8522100
2022-05-26,$192.34,$183.09,8049900
2022-05-27,$195.25,$190.37,8586000
2022-05-31,$199.95,$190.80,11398500
2022-06-01,$202.74,$191.66,8416200
2022-06-02,$205.47,$191.72,9623100
2022-06-03,$202.95,$198.05,7191800
2022-06-06,$203.87,$195.38,5372000
2022-06-07,$199.60,$193.00,4839500
2022-06-08,$207.38,$197.64,7244100
2022-06-09,$201.69,$192.54,6949000
2022-06-10,$185.86,$180.85,13065600
2022-06-13,$179.09,$168.96,10222400
2022-06-14,$172.06,$164.28,11555300
2022-06-15,$183.85,$168.53,12396000
2022-06-16,$176.27,$171.56,8201300
2022-06-17,$179.65,$173.34,12133400
2022-06-21,$178.62,$169.80,12177600
2022-06-22,$182.82,$170.20,11992400
2022-06-23,$182.76,$175.87,9538200
2022-06-24,$191.19,$181.84,12424000
2022-06-27,$191.78,$182.39,8363900
2022-06-28,$192.20,$179.37,7185400
2022-06-29,$180.67,$175.10,5766800
2022-06-30,$179.45,$170.30,7894700
2022-07-01,$180.10,$174.27,5201600
2022-07-05,$185.92,$172.68,7334300
2022-07-06,$186.22,$180.82,5753400
2022-07-07,$190.21,$183.50,6334500
2022-07-08,$189.91,$182.75,5835700
2022-07-11,$184.99,$176.89,6038800
2022-07-12,$179.78,$173.42,6845300
2022-07-13,$179.18,$169.70,12734400
2022-07-14,$177.52,$171.82,9039500
2022-07-15,$189.22,$174.56,16319100
2022-07-18,$199.67,$189.80,16322800
2022-07-19,$201.97,$188.40,28178700
2022-07-20,$216.97,$200.10,53920300
2022-07-21,$224.32,$211.50,23430100
2022-07-22,$229.35,$218.44,17805500
2022-07-25,$225.23,$216.35,10935200
2022-07-26,$219.39,$211.64,9508500
2022-07-27,$227.78,$214.58,10508400
2022-07-28,$228.10,$219.67,8972700
2022-07-29,$230.75,$222.40,9064900
2022-08-01,$228.39,$221.00,5525000
2022-08-02,$228.20,$220.88,6361300
2022-08-03,$228.10,$222.42,6400700
2022-08-04,$232.07,$225.05,7142700
2022-08-05,$228.62,$222.87,5539700
2022-08-08,$241.96,$226.41,10982100
2022-08-09,$232.20,$224.65,6181200
2022-08-10,$244.54,$236.60,9254800
2022-08-11,$251.62,$241.51,8780100
2022-08-12,$249.41,$243.76,6098500
2022-08-15,$251.99,$247.51,6527400
2022-08-16,$249.29,$244.03,5136800
2022-08-17,$244.24,$237.56,5627200
2022-08-18,$246.48,$239.28,5280400
2022-08-19,$243.29,$235.68,7504700
2022-08-22,$233.48,$224.59,8630100
2022-08-23,$229.90,$224.30,5276900
2022-08-24,$234.10,$223.94,5426300
2022-08-25,$234.16,$229.00,3766900
2022-08-26,$236.95,$223.15,5349800
2022-08-29,$229.87,$221.52,7109400
2022-08-30,$229.79,$218.74,5740400
2022-08-31,$233.88,$223.43,8615900
2022-09-01,$230.37,$219.47,7292900
2022-09-02,$233.88,$225.04,8164900
2022-09-06,$226.85,$214.69,7469000
2022-09-07,$229.33,$218.27,8149300
2022-09-08,$228.74,$221.30,6737400
2022-09-09,$234.78,$229.62,6699600
2022-09-12,$239.49,$233.37,6047400
2022-09-13,$227.69,$217.72,8000100
2022-09-14,$228.00,$215.80,8230300
2022-09-15,$242.29,$229.10,19454100
2022-09-16,$241.36,$227.83,18914200
2022-09-19,$245.25,$235.75,17912400
2022-09-20,$250.49,$239.66,16037400
2022-09-21,$248.30,$236.68,9166800
2022-09-22,$240.50,$231.66,10018000
2022-09-23,$236.45,$221.43,11207200
2022-09-26,$232.70,$223.01,8234300
2022-09-27,$230.64,$220.72,7762200
2022-09-28,$246.65,$227.38,17579700
2022-09-29,$246.98,$235.68,18994900
2022-09-30,$242.44,$233.26,11848600
2022-10-03,$241.54,$232.85,8657400
2022-10-04,$245.80,$233.25,13925900
2022-10-05,$241.59,$227.38,10825600
2022-10-06,$244.28,$233.91,9188900
2022-10-07,$237.33,$224.28,9806100
2022-10-10,$233.83,$224.23,9991100
2022-10-11,$230.44,$213.70,15282400
2022-10-12,$223.67,$212.64,12952600
2022-10-13,$234.47,$211.73,17505000
2022-10-14,$238.80,$229.51,15293400
2022-10-17,$249.92,$234.40,21057800
2022-10-18,$250.37,$237.73,25776700
2022-10-19,$279.30,$262.66,46685300
2022-10-20,$278.38,$266.38,17207100
2022-10-21,$290.75,$265.68,24889100
2022-10-24,$290.49,$280.36,13326400
2022-10-25,$297.59,$285.55,15100700
2022-10-26,$305.63,$288.04,15714100
2022-10-27,$305.21,$294.78,14612600
2022-10-28,$301.19,$292.29,9960500
2022-10-31,$297.62,$289.50,7505100
2022-11-01,$299.70,$286.42,6916400
2022-11-02,$287.33,$272.84,10367600
2022-11-03,$276.29,$268.80,7057400
2022-11-04,$274.97,$255.32,11124700
2022-11-07,$261.15,$252.09,7927000
2022-11-08,$266.08,$256.88,7683800
2022-11-09,$260.90,$254.22,7266000
2022-11-10,$275.36,$260.09,9667300
2022-11-11,$290.66,$271.56,9573800
2022-11-14,$311.00,$288.19,17978200
2022-11-15,$312.71,$302.55,14626900
2022-11-16,$310.49,$303.61,8038600
2022-11-17,$299.82,$291.00,9838200
2022-11-18,$298.00,$287.00,8400100
2022-11-21,$291.87,$282.66,7256500
2022-11-22,$286.98,$277.34,6245100
2022-11-23,$292.47,$283.76,5919000
2022-11-25,$289.21,$284.17,3236000
2022-11-28,$289.55,$280.53,4703400
2022-11-29,$282.96,$275.94,5786900
2022-11-30,$308.26,$280.41,16070100
2022-12-01,$319.80,$303.03,14664900
2022-12-02,$321.99,$310.00,12690600
2022-12-05,$322.77,$310.92,8423000
2022-12-06,$313.22,$303.13,7195400
2022-12-07,$309.61,$302.10,7821600
2022-12-08,$312.38,$304.81,7205300
2022-12-09,$329.00,$319.52,14364000
2022-12-12,$323.18,$308.85,10148600
2022-12-13,$332.72,$317.20,10756400
2022-12-14,$324.71,$314.42,7543300
2022-12-15,$303.39,$286.55,17724600
2022-12-16,$294.72,$288.70,14080000
2022-12-19,$292.25,$286.13,6163700
2022-12-20,$289.28,$280.81,6918100
2022-12-21,$300.66,$286.50,6376200
2022-12-22,$298.88,$290.81,7856200
2022-12-23,$298.46,$291.91,4251100
2022-12-27,$293.57,$282.13,5778100
2022-12-28,$285.19,$273.41,5964400
2022-12-29,$295.50,$281.01,9588500
2022-12-30,$295.01,$283.22,7566900
2023-01-03,$298.39,$288.70,6764000
2023-01-04,$311.14,$295.51,9345100
2023-01-05,$314.18,$304.55,8328400
2023-01-06,$316.77,$303.69,8959800
2023-01-09,$321.70,$313.22,6766600
2023-01-10,$329.35,$311.07,13072300
2023-01-11,$328.88,$321.35,9579700
2023-01-12,$332.95,$323.14,10856200
2023-01-13,$336.65,$328.89,8286800
2023-01-17,$332.50,$323.60,9247000
2023-01-18,$330.08,$321.25,7814100
2023-01-19,$324.89,$313.39,18008200
2023-01-20,$344.00,$332.63,28430300
2023-01-23,$362.25,$340.63,15646900
2023-01-24,$365.65,$355.14,11796500
2023-01-25,$368.90,$358.50,7766900
2023-01-26,$369.02,$361.70,8256800
2023-01-27,$365.92,$360.59,6703500
2023-01-30,$360.95,$352.86,5127600
2023-01-31,$355.95,$348.71,5660700
2023-02-01,$365.39,$349.91,8005200
2023-02-02,$368.32,$358.43,7857000
2023-02-03,$379.43,$359.00,9402000
2023-02-06,$368.45,$360.68,4994900
2023-02-07,$364.18,$354.18,6289400
2023-02-08,$368.19,$358.31,6253200
2023-02-09,$373.83,$361.74,6901100
2023-02-10,$362.14,$347.14,7291100
2023-02-13,$359.70,$344.25,7134400
2023-02-14,$363.75,$353.40,4624800
2023-02-15,$362.88,$354.24,3966000
2023-02-16,$361.50,$350.31,5215700
2023-02-17,$349.00,$342.44,5294700
2023-02-21,$344.13,$336.42,5710300
2023-02-22,$341.91,$332.82,4546200
2023-02-23,$331.28,$314.30,13238700
2023-02-24,$321.50,$314.52,6830700
2023-02-27,$330.00,$322.12,6142600
2023-02-28,$327.62,$321.17,3676100
2023-03-01,$326.60,$312.36,4911300
2023-03-02,$315.57,$310.38,4911000
2023-03-03,$317.49,$310.82,5953300
2023-03-06,$323.30,$311.84,5660700
2023-03-07,$314.30,$306.62,4553100
2023-03-08,$311.83,$305.75,3479500
2023-03-09,$312.51,$294.88,7443400
2023-03-10,$298.79,$289.00,5759300
2023-03-13,$299.24,$285.33,6292400
2023-03-14,$297.45,$290.31,5956700
2023-03-15,$306.31,$292.28,9215300
2023-03-16,$316.60,$301.71,7903700
2023-03-17,$310.76,$300.00,6918800
2023-03-20,$307.50,$296.00,5113400
2023-03-21,$307.92,$300.43,4886300
2023-03-22,$306.45,$293.54,5808000
2023-03-23,$322.78,$304.14,15653300
2023-03-24,$331.83,$320.63,12991700
2023-03-27,$336.44,$324.41,8625800
2023-03-28,$333.32,$321.28,6489400
2023-03-29,$332.85,$325.73,6287300
2023-03-30,$343.29,$335.30,7131500
2023-03-31,$345.84,$337.20,5610200
2023-04-03,$348.58,$340.40,4413700
2023-04-04,$349.80,$343.95,3298100
2023-04-05,$345.43,$336.25,4205500
2023-04-06,$340.48,$332.63,4660500
2023-04-10,$339.88,$333.36,2657900
2023-04-11,$347.14,$337.64,4044800
2023-04-12,$342.80,$330.04,3965400
2023-04-13,$346.43,$338.75,7406400
2023-04-14,$344.85,$336.41,5350500
2023-04-17,$338.39,$327.50,6136000
2023-04-18,$337.19,$330.50,17944500
2023-04-19,$325.75,$316.10,22128300
2023-04-20,$331.43,$318.33,9947800
2023-04-21,$328.29,$319.50,6348000
2023-04-24,$334.66,$326.75,5586600
2023-04-25,$328.66,$321.10,5426600
2023-04-26,$325.90,$320.47,4623200
2023-04-27,$327.45,$317.44,5618800
2023-04-28,$330.81,$324.00,4221900
2023-05-01,$331.23,$318.09,5341500
2023-05-02,$326.07,$315.62,4318600
2023-05-03,$324.62,$315.85,5064100
2023-05-04,$323.61,$317.95,3879700
2023-05-05,$324.15,$319.44,3988600
2023-05-08,$332.56,$322.03,5488600
2023-05-09,$336.32,$329.74,5544900
2023-05-10,$337.11,$329.51,4289900
2023-05-11,$345.47,$331.84,8033500
2023-05-12,$348.17,$337.36,6079900
2023-05-15,$341.90,$335.54,3653000
2023-05-16,$335.17,$331.91,3332200
2023-05-17,$341.38,$329.62,3958800
2023-05-18,$375.87,$346.37,20925200
2023-05-19,$369.99,$363.81,7850900
2023-05-22,$372.01,$362.50,5406400
2023-05-23,$364.17,$354.31,6866100
2023-05-24,$367.15,$356.63,7973300
2023-05-25,$367.45,$357.42,6263100
2023-05-26,$383.76,$356.00,9360400
2023-05-30,$405.11,$385.79,10865000
2023-05-31,$396.26,$388.91,6988000
2023-06-01,$407.52,$393.08,7160100
2023-06-02,$406.58,$395.90,5897300
2023-06-05,$413.86,$400.15,7247400
2023-06-06,$405.12,$396.93,4991500
2023-06-07,$418.95,$399.23,11932400
2023-06-08,$409.54,$396.34,5991100
2023-06-09,$425.90,$414.76,12363000
2023-06-12,$424.70,$416.57,5959500
2023-06-13,$437.27,$428.40,7820500
2023-06-14,$447.33,$433.50,8413100
2023-06-15,$448.65,$439.50,7099900
2023-06-16,$447.51,$430.90,8745500
2023-06-20,$440.00,$430.00,4756000
2023-06-21,$434.55,$422.54,5146400
2023-06-22,$424.71,$418.68,4869500
2023-06-23,$425.82,$417.73,8293900
2023-06-26,$430.96,$414.90,4640000
2023-06-27,$420.88,$411.50,4818100
2023-06-28,$437.29,$422.89,8811300
2023-06-29,$437.85,$426.15,4932300
2023-06-30,$444.12,$431.10,7342000
2023-07-03,$441.55,$431.62,3733200
2023-07-05,$450.97,$439.62,6869500
2023-07-06,$442.80,$430.72,4938800
2023-07-07,$442.33,$435.84,4160100
2023-07-10,$444.41,$436.82,4251700
2023-07-11,$440.80,$431.04,4574600
2023-07-12,$445.41,$437.75,5731700
2023-07-13,$451.67,$441.18,6157500
2023-07-14,$456.48,$439.70,7184900
2023-07-17,$456.68,$445.11,6891700
2023-07-18,$478.15,$448.78,13196900
2023-07-19,$485.00,$470.00,20996500
2023-07-20,$448.50,$432.00,23989700
2023-07-21,$438.24,$423.19,17303700
2023-07-24,$428.64,$419.19,8264400
2023-07-25,$430.88,$426.13,4859800
2023-07-26,$425.26,$415.59,6009200
2023-07-27,$427.52,$411.88,6594500
2023-07-28,$427.47,$413.76,6424200
2023-07-31,$439.13,$426.30,6587600
2023-08-01,$445.25,$431.40,5711500
2023-08-02,$435.56,$426.56,4912200
2023-08-03,$441.93,$427.19,6243900
2023-08-04,$436.50,$426.27,5439700
2023-08-07,$441.11,$428.91,4781300
2023-08-08,$443.57,$435.10,3767200
2023-08-09,$440.62,$427.59,3846600
2023-08-10,$438.12,$428.69,5467600
2023-08-11,$430.63,$421.33,3925200
2023-08-14,$428.85,$418.78,3966000
2023-08-15,$429.12,$421.04,3368000
2023-08-16,$424.51,$415.25,3967000
2023-08-17,$415.24,$401.58,6031500
2023-08-18,$406.52,$398.15,4309200
2023-08-21,$409.61,$399.50,3861600
2023-08-22,$415.74,$407.40,3603300
2023-08-23,$437.02,$417.71,8174700
2023-08-24,$427.59,$406.17,5687800
2023-08-25,$419.25,$407.56,5390900
2023-08-28,$419.83,$413.27,2928600
2023-08-29,$432.17,$414.50,4486700
2023-08-30,$438.16,$428.35,3625400
2023-08-31,$437.15,$431.23,3803000
2023-09-01,$445.50,$435.93,4792100
2023-09-05,$453.45,$438.00,6155900
2023-09-06,$451.39,$440.49,3862300
2023-09-07,$444.60,$436.70,2922700
2023-09-08,$446.81,$438.85,2697500
2023-09-11,$449.89,$442.75,2913800
2023-09-12,$445.44,$434.12,3124000
2023-09-13,$438.40,$410.69,11843000
2023-09-14,$411.39,$400.00,10709000
2023-09-15,$404.70,$395.03,9110700
2023-09-18,$399.47,$392.60,4704700
2023-09-19,$398.23,$390.25,4076800
2023-09-20,$397.99,$386.12,3866600
2023-09-21,$395.90,$383.42,5547900
2023-09-22,$386.88,$378.36,3692800
2023-09-25,$386.62,$380.81,3757300
2023-09-26,$384.56,$377.36,4089400
2023-09-27,$384.22,$376.25,3843500
2023-09-28,$378.96,$371.10,4369900
2023-09-29,$382.58,$375.35,4198700
2023-10-02,$384.81,$376.80,3102100
2023-10-03,$394.90,$372.85,8878100
2023-10-04,$380.22,$373.58,4303700
2023-10-05,$378.60,$367.24,5034800
2023-10-06,$382.52,$367.77,4773400
2023-10-09,$387.17,$377.76,3299800
2023-10-10,$388.70,$372.25,7288900
2023-10-11,$377.81,$365.34,9151400
2023-10-12,$368.83,$359.05,7376100
2023-10-13,$358.93,$352.05,6312600
2023-10-16,$363.08,$354.77,5128900
2023-10-17,$362.70,$353.89,5908400
2023-10-18,$354.79,$344.73,11429600
2023-10-19,$408.95,$392.26,28074400
2023-10-20,$410.64,$398.01,12768900
2023-10-23,$407.54,$398.52,7390000
2023-10-24,$416.69,$408.39,6459200
2023-10-25,$418.84,$410.11,6299600
2023-10-26,$417.31,$401.54,6849700
2023-10-27,$410.21,$395.62,4997600
2023-10-30,$412.82,$399.41,5317100
2023-10-31,$412.52,$404.63,3877600
2023-11-01,$420.60,$414.18,4806100
2023-11-02,$426.69,$417.10,4476000
2023-11-03,$434.82,$425.53,3664800
2023-11-06,$435.03,$429.61,3003200
2023-11-07,$437.64,$431.00,3291100
2023-11-08,$438.07,$433.68,2356800
2023-11-09,$440.38,$434.35,2735500
2023-11-10,$447.48,$435.51,4440600
2023-11-13,$448.43,$442.60,2896100
2023-11-14,$454.08,$445.64,4060900
2023-11-15,$462.75,$452.45,5035300
2023-11-16,$467.28,$459.65,3656000
2023-11-17,$467.65,$462.76,2798500
